student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,project_count,internship_status,certification_status,placement_status,package_lpa,company_name,has_internship,has_certification,placement_year,total_skill_score,academic_performance_index,employability_score,placement_risk_score,risk_band,eligible_for_shortlist,student_intervention,intervention_priority
136,Male,22,BTech,Information Technology,6.69,1,2,2,6,9,4,Yes,Yes,Placed,10.25,Capgemini,1,1,2019,15,61.900000000000006,12.676,0.0,Low,0,Maintain momentum and continue interview prep,Track
137,Male,23,BTech,Data Science,8.51,2,3,2,8,5,4,Yes,Yes,Placed,13.76,Meta,1,1,2020,13,75.1,14.604,0.0,Low,0,Maintain momentum and continue interview prep,Track
138,Male,21,BCA,Electrical Engineering,7.27,3,2,4,1,6,1,Yes,Yes,Placed,7.23,Wipro,1,1,2021,7,57.69999999999999,9.708,42.4,Medium,0,Strengthen projects and communication,Monitor
139,Male,21,BSc,Computer Science,6.86,3,0,2,10,8,2,No,Yes,Placed,10.78,Cognizant,0,1,2022,18,53.60000000000001,9.944,18.8,Low,0,Maintain momentum and continue interview prep,Track
140,Male,24,BE,Electrical Engineering,9.54,1,2,2,3,5,1,Yes,Yes,Placed,10.0,Capgemini,1,1,2023,8,90.39999999999999,11.016,3.8,Low,0,Maintain momentum and continue interview prep,Track
141,Female,21,BSc,Computer Science,6.63,3,0,5,2,7,1,No,Yes,Not Placed,0.0,Unplaced,0,1,2019,9,51.3,6.252000000000001,53.2,Medium,0,Strengthen projects and communication,Monitor
142,Male,20,BCA,Artificial Intelligence,7.21,0,3,4,1,8,0,Yes,Yes,Placed,8.56,Infosys,1,1,2020,9,72.1,12.484,0.0,Low,1,Maintain momentum and continue interview prep,Track
143,Female,23,BTech,Mechanical Engineering,7.14,0,0,1,6,4,2,No,Yes,Placed,8.8,Cognizant,0,1,2021,10,71.39999999999999,6.856,11.2,Low,1,Maintain momentum and continue interview prep,Track
144,Female,22,BTech,Data Science,6.54,3,1,5,4,7,3,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2022,11,50.400000000000006,9.016,29.8,Low,0,Maintain momentum and continue interview prep,Track
145,Female,23,BCA,Electrical Engineering,6.44,3,1,2,6,7,2,Yes,Yes,Placed,8.36,Infosys,1,1,2023,13,49.400000000000006,9.776,32.4,Low,0,Maintain momentum and continue interview prep,Track
146,Male,21,BCA,Mechanical Engineering,6.8,2,0,1,8,8,3,No,Yes,Placed,9.78,Accenture,0,1,2019,16,58.0,9.120000000000001,13.2,Low,0,Maintain momentum and continue interview prep,Track
147,Male,22,BSc,Mechanical Engineering,9.22,2,1,0,7,5,4,Yes,No,Placed,13.33,Microsoft,1,0,2020,12,82.2,10.488000000000001,1.7,Low,0,Maintain momentum and continue interview prep,Track
148,Male,24,BTech,Mechanical Engineering,8.8,3,1,0,3,5,0,Yes,No,Placed,7.86,Accenture,1,0,2021,8,73.0,8.72,48.2,Medium,0,Strengthen projects and communication,Monitor
149,Male,23,BCA,Mechanical Engineering,8.43,3,1,2,3,7,0,Yes,Yes,Placed,8.99,Capgemini,1,1,2022,10,69.3,9.372,40.4,Medium,0,Strengthen projects and communication,Monitor
150,Female,22,BSc,Mechanical Engineering,7.47,1,1,0,6,7,3,Yes,No,Placed,9.88,Accenture,1,0,2023,13,69.7,10.188,2.2,Low,0,Maintain momentum and continue interview prep,Track
151,Male,22,BSc,Computer Science,7.68,2,2,4,1,7,0,Yes,Yes,Placed,8.25,Infosys,1,1,2019,8,66.8,10.272,28.9,Low,0,Maintain momentum and continue interview prep,Track
152,Male,22,BE,Information Technology,6.65,3,1,2,3,7,2,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2020,10,51.5,8.66,43.1,Medium,0,Strengthen projects and communication,Monitor
153,Male,20,BTech,Data Science,5.82,1,3,4,8,5,4,Yes,Yes,Placed,12.18,Adobe,1,1,2021,13,53.2,13.528,0.0,Low,0,Maintain momentum and continue interview prep,Track
154,Male,23,BSc,Data Science,6.92,2,0,1,3,7,0,No,Yes,Placed,6.54,Wipro,0,1,2022,10,59.2,6.768000000000001,47.5,Medium,0,Strengthen projects and communication,Monitor
155,Male,22,BCA,Computer Science,7.63,1,3,3,1,7,2,Yes,Yes,Placed,9.32,Capgemini,1,1,2023,8,71.3,12.252,3.2,Low,0,Maintain momentum and continue interview prep,Track
156,Female,23,BTech,Electrical Engineering,5.75,3,1,3,10,5,3,Yes,Yes,Placed,11.24,Cognizant,1,1,2019,15,42.5,10.3,20.5,Low,0,Maintain momentum and continue interview prep,Track
157,Male,22,BCA,Computer Science,5.88,0,3,5,9,9,3,Yes,Yes,Placed,13.1,Adobe,1,1,2020,18,58.8,15.552,0.0,Low,0,Maintain momentum and continue interview prep,Track
158,Female,24,BCA,Mechanical Engineering,6.63,0,1,2,2,7,1,Yes,Yes,Placed,7.38,TCS,1,1,2021,9,66.3,8.252,15.2,Low,1,Maintain momentum and continue interview prep,Track
159,Male,24,BSc,Information Technology,7.08,0,2,4,7,5,5,Yes,Yes,Placed,13.06,Google,1,1,2022,12,70.8,11.632000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
160,Female,24,BSc,Data Science,7.19,0,2,3,8,7,1,Yes,Yes,Placed,11.43,Infosys,1,1,2023,15,71.9,12.876000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
161,Male,21,BE,Electrical Engineering,6.01,3,2,2,3,5,3,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2019,8,45.099999999999994,9.604,40.9,Medium,0,Strengthen projects and communication,Monitor
162,Male,22,BCA,Artificial Intelligence,6.47,0,1,5,7,8,3,Yes,Yes,Placed,10.79,Accenture,1,1,2020,15,64.7,10.588000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
163,Female,21,BSc,Computer Science,6.63,0,0,3,10,8,5,No,Yes,Placed,11.71,Cognizant,0,1,2021,18,66.3,9.852,0.0,Low,1,Maintain momentum and continue interview prep,Track
164,Female,23,BE,Artificial Intelligence,5.79,3,2,5,4,5,1,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2022,9,42.9,9.916,40.3,Medium,0,Strengthen projects and communication,Monitor
165,Female,21,BTech,Data Science,6.9,2,1,3,2,8,2,Yes,Yes,Placed,8.01,Accenture,1,1,2023,10,59.0,8.76,28.6,Low,0,Maintain momentum and continue interview prep,Track
166,Male,23,BE,Computer Science,5.81,2,1,0,4,7,1,Yes,No,Placed,6.53,Tech Mahindra,1,0,2019,11,48.099999999999994,8.724,40.1,Medium,0,Strengthen projects and communication,Monitor
167,Female,23,BE,Data Science,8.52,2,3,2,8,8,5,Yes,Yes,Placed,14.77,Meta,1,1,2020,16,75.19999999999999,15.808,0.0,Low,0,Maintain momentum and continue interview prep,Track
168,Male,23,BCA,Computer Science,7.16,1,1,5,2,9,1,Yes,Yes,Placed,8.81,Cognizant,1,1,2021,11,66.6,9.264000000000001,12.0,Low,0,Maintain momentum and continue interview prep,Track
169,Male,21,BTech,Electrical Engineering,6.91,2,3,5,6,6,3,Yes,Yes,Placed,12.14,Meta,1,1,2022,12,59.099999999999994,13.564,0.0,Low,0,Maintain momentum and continue interview prep,Track
170,Female,22,BCA,Data Science,6.04,3,2,3,10,5,2,Yes,Yes,Placed,10.52,Cognizant,1,1,2023,15,45.4,12.416,14.8,Low,0,Maintain momentum and continue interview prep,Track
171,Female,21,BCA,Artificial Intelligence,6.47,2,3,5,3,5,1,Yes,Yes,Placed,8.15,Capgemini,1,1,2019,8,54.7,11.788,20.2,Low,0,Maintain momentum and continue interview prep,Track
172,Male,22,BE,Information Technology,6.5,1,1,2,3,5,0,Yes,Yes,Placed,6.71,TCS,1,1,2020,8,60.0,7.800000000000001,34.0,Low,0,Maintain momentum and continue interview prep,Track
173,Male,22,BE,Electrical Engineering,9.74,1,3,0,6,6,3,Yes,No,Placed,13.78,Amazon,1,0,2021,12,92.4,14.696000000000002,0.0,Low,0,Maintain momentum and continue interview prep,Track
174,Female,23,BSc,Electrical Engineering,9.09,0,2,2,3,7,2,Yes,Yes,Placed,10.51,Cognizant,1,1,2022,10,90.9,11.636,0.0,Low,1,Maintain momentum and continue interview prep,Track
175,Female,21,BE,Computer Science,5.57,3,1,0,2,7,2,Yes,No,Not Placed,0.0,Unplaced,1,0,2023,9,40.7,7.828,57.6,Medium,0,Strengthen projects and communication,Monitor
176,Female,22,BSc,Artificial Intelligence,8.15,2,0,3,2,8,0,No,Yes,Placed,8.36,Cognizant,0,1,2019,10,71.5,7.26,37.1,Medium,0,Strengthen projects and communication,Monitor
177,Male,24,BCA,Data Science,6.6,2,0,5,3,7,3,No,Yes,Not Placed,0.0,Unplaced,0,1,2020,10,56.0,6.640000000000001,29.4,Low,0,Maintain momentum and continue interview prep,Track
178,Male,22,BE,Artificial Intelligence,5.95,3,1,5,2,9,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2021,11,44.5,8.780000000000001,47.3,Medium,0,Strengthen projects and communication,Monitor
179,Male,24,BTech,Electrical Engineering,8.53,3,2,3,6,6,2,Yes,Yes,Placed,11.88,Infosys,1,1,2022,12,70.3,12.212,12.8,Low,0,Maintain momentum and continue interview prep,Track
180,Male,21,BTech,Computer Science,6.07,3,1,3,4,10,1,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2023,14,45.7,10.028,35.6,Medium,0,Strengthen projects and communication,Monitor
181,Male,21,BCA,Artificial Intelligence,7.41,3,0,0,1,7,0,No,No,Placed,6.66,Tech Mahindra,0,0,2019,8,59.099999999999994,6.164000000000001,66.5,High,0,Improve aptitude; complete one internship; increase DSA score,Immediate
182,Male,21,BCA,Data Science,8.22,3,1,1,3,5,1,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2020,8,67.2,8.488,45.7,Medium,0,Strengthen projects and communication,Monitor
183,Female,22,BE,Mechanical Engineering,7.88,3,3,0,10,5,5,Yes,No,Placed,14.24,Google,1,0,2021,15,63.8,15.152000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
184,Male,20,BSc,Electrical Engineering,9.7,3,3,0,3,7,2,Yes,No,Placed,12.23,Amazon,1,0,2022,10,82.0,13.879999999999999,12.8,Low,0,Maintain momentum and continue interview prep,Track
185,Male,22,BE,Information Technology,8.88,1,2,5,4,6,5,Yes,Yes,Placed,13.05,Google,1,1,2023,10,83.80000000000001,11.552,0.0,Low,0,Maintain momentum and continue interview prep,Track
186,Male,22,BSc,Information Technology,8.83,0,2,4,6,8,1,Yes,Yes,Placed,12.49,Microsoft,1,1,2019,14,88.3,13.132000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
187,Female,23,BE,Electrical Engineering,7.03,2,2,3,1,7,1,Yes,Yes,Placed,8.04,Capgemini,1,1,2020,8,60.3,10.012,30.8,Low,0,Maintain momentum and continue interview prep,Track
188,Male,23,BTech,Mechanical Engineering,5.54,1,2,3,2,6,1,Yes,Yes,Placed,7.0,Wipro,1,1,2021,8,50.4,9.416,26.8,Low,0,Maintain momentum and continue interview prep,Track
189,Male,22,BTech,Computer Science,8.66,1,3,4,10,5,2,Yes,Yes,Placed,14.91,Meta,1,1,2022,15,81.6,15.464,0.0,Low,0,Maintain momentum and continue interview prep,Track
190,Female,24,BSc,Artificial Intelligence,9.8,2,0,5,3,4,1,No,Yes,Placed,11.13,Capgemini,0,1,2023,7,88.0,6.720000000000001,27.2,Low,0,Maintain momentum and continue interview prep,Track
191,Male,23,BE,Artificial Intelligence,7.25,1,2,1,5,6,1,Yes,Yes,Placed,8.98,Accenture,1,1,2019,11,67.5,11.3,8.5,Low,0,Maintain momentum and continue interview prep,Track
192,Male,22,BCA,Mechanical Engineering,9.74,3,2,2,7,8,2,Yes,Yes,Placed,13.09,Microsoft,1,1,2020,15,82.4,13.896,0.0,Low,0,Maintain momentum and continue interview prep,Track
193,Male,20,BSc,Mechanical Engineering,6.11,1,0,3,1,7,1,No,Yes,Not Placed,0.0,Unplaced,0,1,2021,8,56.1,5.644,40.3,Medium,0,Strengthen projects and communication,Monitor
194,Male,24,BTech,Data Science,6.78,2,2,3,2,5,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2022,7,57.8,9.512,38.3,Medium,0,Strengthen projects and communication,Monitor
195,Male,21,BSc,Data Science,6.23,0,0,0,4,7,1,No,No,Placed,7.66,Capgemini,0,0,2023,11,62.300000000000004,6.892000000000001,21.6,Low,0,Maintain momentum and continue interview prep,Track
196,Female,22,BE,Information Technology,7.54,2,2,1,10,7,5,Yes,Yes,Placed,13.92,Google,1,1,2019,17,65.4,13.816,0.0,Low,0,Maintain momentum and continue interview prep,Track
197,Female,22,BCA,Computer Science,8.93,0,2,1,1,5,0,Yes,Yes,Placed,9.04,Infosys,1,1,2020,6,89.3,9.972000000000001,9.4,Low,1,Maintain momentum and continue interview prep,Track
198,Female,24,BCA,Computer Science,6.96,3,2,5,1,7,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2021,8,54.599999999999994,9.984,43.2,Medium,0,Strengthen projects and communication,Monitor
199,Male,23,BSc,Mechanical Engineering,9.4,1,3,1,9,7,5,Yes,Yes,Placed,15.37,Adobe,1,1,2022,16,89.0,16.16,0.0,Low,0,Maintain momentum and continue interview prep,Track
200,Male,23,BE,Information Technology,7.84,2,3,1,6,5,4,Yes,Yes,Placed,11.95,Capgemini,1,1,2023,11,68.4,13.536000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
201,Male,23,BE,Information Technology,7.5,2,3,4,2,7,0,Yes,Yes,Placed,9.52,Accenture,1,1,2019,9,65.0,12.6,18.0,Low,0,Maintain momentum and continue interview prep,Track
202,Female,21,BCA,Data Science,8.88,0,2,0,10,7,5,Yes,No,Placed,14.64,Adobe,1,0,2020,17,88.80000000000001,14.352,0.0,Low,1,Maintain momentum and continue interview prep,Track
203,Male,24,BTech,Artificial Intelligence,5.94,1,3,5,7,8,5,Yes,Yes,Placed,12.59,Meta,1,1,2021,15,54.400000000000006,14.376000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
204,Male,24,BE,Computer Science,8.83,2,3,4,10,8,5,Yes,Yes,Placed,15.35,Google,1,1,2022,18,78.3,16.732,0.0,Low,0,Maintain momentum and continue interview prep,Track
205,Female,23,BCA,Information Technology,6.54,2,3,4,6,4,5,Yes,Yes,Placed,11.42,Cognizant,1,1,2023,10,55.400000000000006,12.616,0.0,Low,0,Maintain momentum and continue interview prep,Track
206,Male,23,BCA,Data Science,6.71,1,1,2,6,5,0,Yes,Yes,Placed,6.98,Tech Mahindra,1,1,2019,11,62.099999999999994,9.084,20.7,Low,0,Maintain momentum and continue interview prep,Track
207,Female,20,BE,Data Science,8.08,3,3,0,8,7,4,Yes,No,Placed,13.29,Adobe,1,0,2020,15,65.8,15.232,0.0,Low,0,Maintain momentum and continue interview prep,Track
208,Female,20,BE,Data Science,9.38,0,1,1,10,7,0,Yes,Yes,Placed,11.41,Capgemini,1,1,2021,17,93.80000000000001,12.552000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
209,Female,22,BSc,Artificial Intelligence,7.99,2,3,5,3,7,1,Yes,Yes,Placed,9.7,Cognizant,1,1,2022,10,69.9,13.196,5.1,Low,0,Maintain momentum and continue interview prep,Track
210,Male,22,BTech,Information Technology,8.29,1,2,0,10,10,3,Yes,No,Placed,12.44,Meta,1,0,2023,20,77.89999999999999,15.315999999999999,0.0,Low,0,Maintain momentum and continue interview prep,Track
211,Male,24,BSc,Mechanical Engineering,8.84,3,2,1,2,7,1,Yes,Yes,Placed,8.01,Accenture,1,1,2019,9,73.4,11.136,32.0,Low,0,Maintain momentum and continue interview prep,Track
212,Male,24,BSc,Mechanical Engineering,6.62,2,2,2,9,8,2,Yes,Yes,Placed,10.74,Cognizant,1,1,2020,17,56.2,13.448,0.0,Low,0,Maintain momentum and continue interview prep,Track
213,Male,21,BCA,Data Science,9.06,3,1,3,5,8,5,Yes,Yes,Placed,12.21,Amazon,1,1,2021,13,75.60000000000001,10.824000000000002,3.6,Low,0,Maintain momentum and continue interview prep,Track
214,Male,21,BCA,Data Science,7.3,2,2,4,6,7,2,Yes,Yes,Placed,11.27,Cognizant,1,1,2022,13,63.0,12.120000000000001,3.2,Low,0,Maintain momentum and continue interview prep,Track
215,Male,20,BTech,Artificial Intelligence,6.26,2,0,2,7,6,5,No,Yes,Placed,10.08,Accenture,0,1,2023,13,52.599999999999994,7.704000000000001,16.4,Low,0,Maintain momentum and continue interview prep,Track
216,Male,22,BSc,Data Science,7.01,3,3,4,2,8,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2019,10,55.099999999999994,12.804,29.9,Low,0,Maintain momentum and continue interview prep,Track
217,Female,20,BSc,Electrical Engineering,6.56,0,1,5,6,5,5,Yes,Yes,Placed,11.12,Cognizant,1,1,2020,11,65.6,9.024000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
218,Male,20,BCA,Information Technology,6.48,3,1,1,1,6,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2021,7,49.80000000000001,7.392000000000001,65.1,High,0,Improve aptitude; complete one internship; increase DSA score,Immediate
219,Female,22,BCA,Data Science,6.72,1,1,5,9,6,3,Yes,Yes,Placed,12.29,Adobe,1,1,2022,15,62.2,10.688,0.0,Low,0,Maintain momentum and continue interview prep,Track
220,Male,21,BE,Data Science,6.28,2,2,1,6,7,4,Yes,Yes,Placed,9.41,Capgemini,1,1,2023,13,52.800000000000004,11.712,7.3,Low,0,Maintain momentum and continue interview prep,Track
221,Male,22,BSc,Information Technology,8.37,3,0,2,7,10,5,No,Yes,Placed,11.6,Accenture,0,1,2019,17,68.69999999999999,10.148,3.8,Low,0,Maintain momentum and continue interview prep,Track
222,Male,23,BTech,Computer Science,7.99,3,1,3,5,4,2,Yes,Yes,Placed,9.67,Infosys,1,1,2020,9,64.9,8.796,34.1,Low,0,Maintain momentum and continue interview prep,Track
223,Female,23,BSc,Electrical Engineering,8.29,2,3,3,2,8,0,Yes,Yes,Placed,9.43,Cognizant,1,1,2021,10,72.89999999999999,13.315999999999999,12.3,Low,0,Maintain momentum and continue interview prep,Track
224,Female,23,BCA,Electrical Engineering,6.98,2,3,4,4,4,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2022,8,59.80000000000001,11.992,22.1,Low,0,Maintain momentum and continue interview prep,Track
225,Female,24,BE,Mechanical Engineering,8.81,3,0,1,5,6,1,No,Yes,Placed,7.84,Accenture,0,1,2023,11,73.10000000000001,7.924000000000001,39.1,Medium,0,Strengthen projects and communication,Monitor
226,Female,21,BSc,Data Science,6.06,0,3,1,10,8,2,Yes,Yes,Placed,12.82,Meta,1,1,2019,18,60.599999999999994,15.624,0.0,Low,0,Maintain momentum and continue interview prep,Track
227,Male,21,BTech,Information Technology,7.96,2,0,3,2,7,0,No,Yes,Not Placed,0.0,Unplaced,0,1,2020,9,69.6,6.784000000000001,41.2,Medium,0,Strengthen projects and communication,Monitor
228,Female,24,BCA,Mechanical Engineering,6.68,3,3,1,9,5,1,Yes,Yes,Placed,11.27,Infosys,1,1,2021,14,51.8,14.272,14.9,Low,0,Maintain momentum and continue interview prep,Track
229,Male,20,BE,Artificial Intelligence,7.77,1,0,5,2,5,0,No,Yes,Not Placed,0.0,Unplaced,0,1,2022,7,72.69999999999999,5.908,32.4,Low,0,Maintain momentum and continue interview prep,Track
230,Male,23,BSc,Computer Science,6.89,0,2,1,2,8,4,Yes,Yes,Placed,9.13,Capgemini,1,1,2023,10,68.89999999999999,10.756,0.0,Low,1,Maintain momentum and continue interview prep,Track
231,Female,23,BTech,Data Science,8.9,1,3,2,2,5,0,Yes,Yes,Placed,8.49,Capgemini,1,1,2019,7,84.0,12.360000000000001,7.6,Low,0,Maintain momentum and continue interview prep,Track
232,Female,20,BCA,Computer Science,9.33,2,3,3,2,7,0,Yes,Yes,Placed,10.53,Infosys,1,1,2020,9,83.3,13.332,9.0,Low,0,Maintain momentum and continue interview prep,Track
233,Female,22,BTech,Data Science,8.69,2,3,3,5,7,1,Yes,Yes,Placed,11.54,Cognizant,1,1,2021,12,76.89999999999999,14.276,0.0,Low,0,Maintain momentum and continue interview prep,Track
234,Female,22,BSc,Data Science,6.26,0,2,5,7,6,4,Yes,Yes,Placed,12.45,Meta,1,1,2022,13,62.599999999999994,11.704,0.0,Low,0,Maintain momentum and continue interview prep,Track
235,Female,21,BCA,Data Science,6.68,2,2,5,1,10,1,Yes,Yes,Placed,7.79,Infosys,1,1,2023,11,56.8,11.072000000000001,19.9,Low,0,Maintain momentum and continue interview prep,Track
236,Female,24,BSc,Computer Science,9.45,1,1,0,9,7,5,Yes,No,Placed,13.64,Adobe,1,0,2019,16,89.5,12.18,0.0,Low,0,Maintain momentum and continue interview prep,Track
237,Female,21,BE,Electrical Engineering,7.38,3,1,5,6,3,4,Yes,Yes,Placed,11.61,Capgemini,1,1,2020,9,58.8,8.552,24.7,Low,0,Maintain momentum and continue interview prep,Track
238,Female,22,BSc,Artificial Intelligence,9.55,3,0,3,1,7,0,No,Yes,Not Placed,0.0,Unplaced,0,1,2021,8,80.5,7.0200000000000005,47.7,Medium,0,Strengthen projects and communication,Monitor
239,Male,20,BE,Electrical Engineering,7.19,1,1,3,1,6,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2022,7,66.9,7.676,32.9,Low,0,Maintain momentum and continue interview prep,Track
240,Female,21,BSc,Information Technology,9.59,1,3,5,9,8,4,Yes,Yes,Placed,17.21,Amazon,1,1,2023,17,90.9,16.636000000000003,0.0,Low,0,Maintain momentum and continue interview prep,Track
241,Female,23,BTech,Information Technology,9.48,2,2,0,9,5,3,Yes,No,Placed,12.64,Google,1,0,2019,14,84.80000000000001,13.392000000000001,0.0,Low,0,Maintain momentum and continue interview prep,Track
242,Male,23,BTech,Electrical Engineering,8.34,2,2,1,1,6,4,Yes,Yes,Placed,8.71,Cognizant,1,1,2020,7,73.4,10.136000000000001,18.0,Low,0,Maintain momentum and continue interview prep,Track
243,Female,20,BCA,Artificial Intelligence,5.54,0,2,1,1,7,0,Yes,Yes,Not Placed,0.0,Unplaced,1,1,2021,8,55.4,9.416,23.8,Low,0,Maintain momentum and continue interview prep,Track
244,Male,22,BTech,Artificial Intelligence,7.22,3,2,4,5,8,3,Yes,Yes,Placed,9.6,Cognizant,1,1,2022,13,57.2,12.088000000000001,12.7,Low,0,Maintain momentum and continue interview prep,Track
245,Male,23,BTech,Data Science,9.42,0,0,1,5,5,4,No,Yes,Placed,11.78,Cognizant,0,1,2023,10,94.2,7.768000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
246,Female,23,BE,Data Science,9.31,1,1,3,7,6,5,Yes,Yes,Placed,14.31,Google,1,1,2019,13,88.10000000000001,10.924,0.0,Low,0,Maintain momentum and continue interview prep,Track
247,Male,24,BTech,Information Technology,6.31,1,2,4,4,6,1,Yes,Yes,Placed,7.95,Accenture,1,1,2020,10,58.099999999999994,10.524000000000001,12.1,Low,0,Maintain momentum and continue interview prep,Track
248,Male,21,BE,Data Science,7.22,0,0,4,10,6,5,No,Yes,Placed,11.94,Infosys,0,1,2021,16,72.2,9.288,0.0,Low,1,Maintain momentum and continue interview prep,Track
249,Male,22,BE,Data Science,9.09,0,3,5,1,9,2,Yes,Yes,Placed,11.91,Cognizant,1,1,2022,10,90.9,13.636,0.0,Low,1,Maintain momentum and continue interview prep,Track
250,Male,21,BE,Artificial Intelligence,7.98,3,1,5,6,7,3,Yes,Yes,Placed,10.81,Cognizant,1,1,2023,13,64.80000000000001,10.392,13.1,Low,0,Maintain momentum and continue interview prep,Track
251,Female,22,BSc,Computer Science,9.14,1,0,1,10,5,5,No,Yes,Placed,13.45,Meta,0,1,2019,15,86.4,9.656,0.0,Low,0,Maintain momentum and continue interview prep,Track
252,Male,23,BE,Electrical Engineering,9.05,0,2,4,3,8,0,Yes,Yes,Placed,9.87,Cognizant,1,1,2020,11,90.5,12.020000000000001,0.0,Low,1,Maintain momentum and continue interview prep,Track
253,Female,24,BSc,Mechanical Engineering,9.4,3,2,0,7,10,2,Yes,No,Placed,14.06,Microsoft,1,0,2021,17,79.0,14.56,0.0,Low,0,Maintain momentum and continue interview prep,Track
